feature,correlacao_raw,correlacao_log,tipo,coluna_origem,correlacao_usada,abs_correlacao_usada,possivel_vazamento_target
proc__valorHomologado,0.21084592922236495,0.23828847163633587,numerica,proc__valorHomologado,0.21084592922236495,0.21084592922236495,True
agg__participantes__itensProposta__valorUnitario__sum,0.20246423972232866,-0.14950858435989597,numerica,agg__participantes__itensProposta__valorUnitario__sum,0.20246423972232866,0.20246423972232866,True
proc__valorEstimado,0.14501660744620523,0.22619637739189202,numerica,proc__valorEstimado,0.14501660744620523,0.14501660744620523,False
agg__participantes__formaParticipacao__nunique,0.13682098263736714,0.013668707951089648,numerica,agg__participantes__formaParticipacao__nunique,0.13682098263736714,0.13682098263736714,False
agg__itensVencedores__valorUnitarioReferencia__sum,0.1322632865235806,-0.08343046967491234,numerica,agg__itensVencedores__valorUnitarioReferencia__sum,0.1322632865235806,0.1322632865235806,True
proc__modalidade_Concorrência,0.12617946188113746,0.020092974811739186,one_hot,proc__modalidade,0.12617946188113746,0.12617946188113746,False
proc__formaJulgamento_MENOR PREÇO MENSAL,0.11977751503846544,0.029259184830694836,one_hot,proc__formaJulgamento,0.11977751503846544,0.11977751503846544,False
proc__enderecoCertame_Rua Domênico Sonego,0.10171171975924992,0.05618350102999113,one_hot,proc__enderecoCertame,0.10171171975924992,0.10171171975924992,False
proc__enderecoEntrega_Rua Domênico Sonego,0.10171171975924992,0.05618350102999113,one_hot,proc__enderecoEntrega,0.10171171975924992,0.10171171975924992,False
agg__itensVencedores__codigo__min,0.0977022157772496,0.19716097832863305,numerica,agg__itensVencedores__codigo__min,0.0977022157772496,0.0977022157772496,True
proc__tipoObjeto_Obras e Serviços de Engenharia,0.09326410752681652,0.165723705984188,one_hot,proc__tipoObjeto,0.09326410752681652,0.09326410752681652,False
proc__formaContratacao_Concorrência,0.08713871608750506,-0.014336740069088609,one_hot,proc__formaContratacao,0.08713871608750506,0.08713871608750506,False
proc__nomeEntidade_infrequent_sklearn,0.08558650765268136,0.02698892980988981,one_hot,proc__nomeEntidade,0.08558650765268136,0.08558650765268136,False
proc__formaContratacao_Chamada pública / credenciamento,0.082280889625833,0.07262150240630474,one_hot,proc__formaContratacao,0.082280889625833,0.082280889625833,False
agg__itensVencedores__valorTotalReferencia__sum,0.07241170214838204,0.13580379368356255,numerica,agg__itensVencedores__valorTotalReferencia__sum,0.07241170214838204,0.07241170214838204,True
proc__nomeEntidade_FUNDO MUNICIPAL SANEAMENTO BÁSICO DE CRICIÚMA-FUNSAB,0.07181098231118417,0.04936731924581185,one_hot,proc__nomeEntidade,0.07181098231118417,0.07181098231118417,False
proc__modalidade_Concorrência eletrônica,0.07119543724415894,0.07322751232258014,one_hot,proc__modalidade,0.07119543724415894,0.07119543724415894,False
proc__formaJulgamento_infrequent_sklearn,0.06846878354966379,0.01618042214081321,one_hot,proc__formaJulgamento,0.06846878354966379,0.06846878354966379,False
proc__modalidade_Outras Modalidades,0.06303363579592021,0.0806400790099519,one_hot,proc__modalidade,0.06303363579592021,0.06303363579592021,False
agg__itensVencedores__quantidade__min,0.059948860086150225,0.06067130490779205,numerica,agg__itensVencedores__quantidade__min,0.059948860086150225,0.059948860086150225,True
proc__modalidade_Pregão presencial,-0.05745294388911157,-0.21656882044997053,one_hot,proc__modalidade,-0.05745294388911157,0.05745294388911157,False
dias_criacao_ate_homologacao,0.05676597085427853,0.1873121596521982,numerica,dias_criacao_ate_homologacao,0.05676597085427853,0.05676597085427853,False
proc__registroPrecos_NÃO,0.0520990312809473,0.12531916811913804,one_hot,proc__registroPrecos,0.0520990312809473,0.0520990312809473,False
proc__registroPrecos_SIM,-0.05209903128077574,-0.1253191681188671,one_hot,proc__registroPrecos,-0.05209903128077574,0.05209903128077574,False
item__quantidade,0.05176091922382343,0.14376394249569957,numerica,item__quantidade,0.05176091922382343,0.05176091922382343,False
agg__itensVencedores__codigo__mean,0.050181611896315995,0.2613047529342684,numerica,agg__itensVencedores__codigo__mean,0.050181611896315995,0.050181611896315995,True
agg__participantes__representanteCertame__nunique__missing,0.0486733630277828,0.17412215665971909,missing_indicator,agg__participantes__representanteCertame__nunique,0.0486733630277828,0.0486733630277828,False
agg__itensVencedores__quantidade__mean,0.048557162316346755,0.16327121063074101,numerica,agg__itensVencedores__quantidade__mean,0.048557162316346755,0.048557162316346755,True
agg__contratos__numero__sum__missing,-0.04803226131565817,-0.11489192037551729,missing_indicator,agg__contratos__numero__sum,-0.04803226131565817,0.04803226131565817,False
agg__contratos__numero__max__missing,-0.04803226131565817,-0.11489192037551729,missing_indicator,agg__contratos__numero__max,-0.04803226131565817,0.04803226131565817,False
agg__contratos__numero__mean__missing,-0.04803226131565817,-0.11489192037551729,missing_indicator,agg__contratos__numero__mean,-0.04803226131565817,0.04803226131565817,False
agg__contratos__numero__min__missing,-0.04803226131565817,-0.11489192037551729,missing_indicator,agg__contratos__numero__min,-0.04803226131565817,0.04803226131565817,False
agg__participantes__responsavelFornecedor__nunique__missing,0.04800185117898425,0.17545381186203443,missing_indicator,agg__participantes__responsavelFornecedor__nunique,0.04800185117898425,0.04800185117898425,False
proc__formaJulgamento_MENOR PRECO,0.04785810067732594,0.05169273087569412,one_hot,proc__formaJulgamento,0.04785810067732594,0.04785810067732594,False
agg__contratos__valor__sum__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__valor__sum,-0.047659376540932295,0.047659376540932295,False
agg__contratos__ano__mean__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__ano__mean,-0.047659376540932295,0.047659376540932295,False
agg__contratos__ano__max__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__ano__max,-0.047659376540932295,0.047659376540932295,False
agg__contratos__ano__sum__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__ano__sum,-0.047659376540932295,0.047659376540932295,False
agg__contratos__ano__min__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__ano__min,-0.047659376540932295,0.047659376540932295,False
agg__contratos__valor__min__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__valor__min,-0.047659376540932295,0.047659376540932295,False
agg__contratos__numero__nunique__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__numero__nunique,-0.047659376540932295,0.047659376540932295,False
agg__contratos__valor__mean__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__valor__mean,-0.047659376540932295,0.047659376540932295,False
agg__contratos__valor__max__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__valor__max,-0.047659376540932295,0.047659376540932295,False
agg__contratos__cnpjCpfContratado__nunique__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__cnpjCpfContratado__nunique,-0.047659376540932295,0.047659376540932295,False
agg__contratos__nomeEntidade__nunique__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__nomeEntidade__nunique,-0.047659376540932295,0.047659376540932295,False
agg__contratos__objeto__nunique__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__objeto__nunique,-0.047659376540932295,0.047659376540932295,False
agg__contratos__nomeContratado__nunique__missing,-0.047659376540932295,-0.11425707202986415,missing_indicator,agg__contratos__nomeContratado__nunique,-0.047659376540932295,0.047659376540932295,False
proc__tipoObjeto_Compras e Serviços,-0.047041684351908634,-0.21504732765027376,one_hot,proc__tipoObjeto,-0.047041684351908634,0.047041684351908634,False
tfidf__item__descricao__da,0.04611512969992225,0.06274032023935615,tfidf,item__descricao,0.04611512969992225,0.04611512969992225,False
tfidf__proc__fundamentoLegal__22 ii,0.044223300112687304,0.13514024244744738,tfidf,proc__fundamentoLegal,0.044223300112687304,0.044223300112687304,False
item__codigo,0.04326763031466349,0.22867667600035824,numerica,item__codigo,0.04326763031466349,0.04326763031466349,False
agg__contratos__ano__max,0.04281971614877241,0.1533839855635218,numerica,agg__contratos__ano__max,0.04281971614877241,0.04281971614877241,False
agg__contratos__ano__mean,0.04116377774461887,0.1463312897390109,numerica,agg__contratos__ano__mean,0.04116377774461887,0.04116377774461887,False
tfidf__item__descricao__de,0.04060386896488097,0.18807172737418498,tfidf,item__descricao,0.04060386896488097,0.04060386896488097,False
tfidf__proc__objeto__aquisicoes,-0.03937980626170958,-0.2118353386354386,tfidf,proc__objeto,-0.03937980626170958,0.03937980626170958,False
tfidf__proc__objeto__futuras,-0.03880599443478083,-0.19062046855440937,tfidf,proc__objeto,-0.03880599443478083,0.03880599443478083,False
agg__despesas__ano__mean__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__ano__mean,0.038662338432961664,0.038662338432961664,False
agg__despesas__orgao__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__orgao__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__id__min__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__id__min,0.038662338432961664,0.038662338432961664,False
agg__despesas__id__mean__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__id__mean,0.038662338432961664,0.038662338432961664,False
agg__despesas__id__max__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__id__max,0.038662338432961664,0.038662338432961664,False
agg__despesas__ano__min__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__ano__min,0.038662338432961664,0.038662338432961664,False
agg__despesas__ano__sum__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__ano__sum,0.038662338432961664,0.038662338432961664,False
agg__despesas__id__sum__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__id__sum,0.038662338432961664,0.038662338432961664,False
agg__despesas__acao__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__acao__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__id__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__id__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__subfuncao__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__subfuncao__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__programa__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__programa__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__funcao__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__funcao__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__numeroElemento__nunique__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__numeroElemento__nunique,0.038662338432961664,0.038662338432961664,False
agg__despesas__ano__max__missing,0.038662338432961664,0.09748255502245583,missing_indicator,agg__despesas__ano__max,0.038662338432961664,0.038662338432961664,False
agg__despesas__funcao__max__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__funcao__max,0.03795959975114908,0.03795959975114908,False
agg__despesas__subfuncao__min__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__subfuncao__min,0.03795959975114908,0.03795959975114908,False
agg__despesas__subfuncao__sum__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__subfuncao__sum,0.03795959975114908,0.03795959975114908,False
agg__despesas__subfuncao__mean__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__subfuncao__mean,0.03795959975114908,0.03795959975114908,False
agg__despesas__acao__min__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__acao__min,0.03795959975114908,0.03795959975114908,False
agg__despesas__funcao__min__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__funcao__min,0.03795959975114908,0.03795959975114908,False
agg__despesas__funcao__sum__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__funcao__sum,0.03795959975114908,0.03795959975114908,False
agg__despesas__numeroElemento__sum__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__numeroElemento__sum,0.03795959975114908,0.03795959975114908,False
agg__despesas__subfuncao__max__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__subfuncao__max,0.03795959975114908,0.03795959975114908,False
agg__despesas__acao__max__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__acao__max,0.03795959975114908,0.03795959975114908,False
agg__despesas__acao__mean__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__acao__mean,0.03795959975114908,0.03795959975114908,False
agg__despesas__programa__max__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__programa__max,0.03795959975114908,0.03795959975114908,False
agg__despesas__numeroElemento__max__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__numeroElemento__max,0.03795959975114908,0.03795959975114908,False
agg__despesas__programa__min__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__programa__min,0.03795959975114908,0.03795959975114908,False
agg__despesas__numeroElemento__mean__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__numeroElemento__mean,0.03795959975114908,0.03795959975114908,False
agg__despesas__acao__sum__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__acao__sum,0.03795959975114908,0.03795959975114908,False
agg__despesas__programa__mean__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__programa__mean,0.03795959975114908,0.03795959975114908,False
agg__despesas__programa__sum__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__programa__sum,0.03795959975114908,0.03795959975114908,False
agg__despesas__numeroElemento__min__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__numeroElemento__min,0.03795959975114908,0.03795959975114908,False
agg__despesas__funcao__mean__missing,0.03795959975114908,0.10015816557725205,missing_indicator,agg__despesas__funcao__mean,0.03795959975114908,0.03795959975114908,False
tfidf__proc__objeto__para aquisicoes,-0.0379578832452896,-0.20096316040162715,tfidf,proc__objeto,-0.0379578832452896,0.0379578832452896,False
tfidf__proc__fundamentoLegal__lei,0.037625757469913756,0.26138274530008965,tfidf,proc__fundamentoLegal,0.037625757469913756,0.037625757469913756,False
tfidf__proc__fundamentoLegal__art,0.037625757469913756,0.26138274530008965,tfidf,proc__fundamentoLegal,0.037625757469913756,0.037625757469913756,False
tfidf__proc__objeto__aquisicoes futuras,-0.03735741012991501,-0.18070186759001167,tfidf,proc__objeto,-0.03735741012991501,0.03735741012991501,False
tfidf__proc__objeto__registro,-0.037290297096804946,-0.01563482765849745,tfidf,proc__objeto,-0.037290297096804946,0.037290297096804946,False
agg__contratos__ano__min,0.03726073533871447,0.13141147559797686,numerica,agg__contratos__ano__min,0.03726073533871447,0.03726073533871447,False
tfidf__proc__objeto__registro de,-0.037177170055215224,-0.014524220366835261,tfidf,proc__objeto,-0.037177170055215224,0.037177170055215224,False
proc__modalidade_Tomada de Preço,0.03683428586794018,0.11466444070252176,one_hot,proc__modalidade,0.03683428586794018,0.03683428586794018,False
agg__participantes__itensProposta__situacao__nao_analisado__count,-0.03638998362257767,-0.013068481954653368,numerica,agg__participantes__itensProposta__situacao__nao_analisado__count,-0.03638998362257767,0.03638998362257767,False
tfidf__proc__objeto__precos,-0.0362893946419732,-0.01732018532294675,tfidf,proc__objeto,-0.0362893946419732,0.0362893946419732,False
tfidf__proc__objeto__de precos,-0.036207323024226266,-0.016314714034919645,tfidf,proc__objeto,-0.036207323024226266,0.036207323024226266,False
tfidf__proc__objeto__municipio de,0.03599525085491734,0.008709540443128798,tfidf,proc__objeto,0.03599525085491734,0.03599525085491734,False
agg__itensVencedores__unidadeMedida__nunique,-0.03577505260076539,0.003976957566345233,numerica,agg__itensVencedores__unidadeMedida__nunique,-0.03577505260076539,0.03577505260076539,True
agg__despesas__fonteRecurso__nunique__missing,0.035665868449641404,0.09957268735313873,missing_indicator,agg__despesas__fonteRecurso__nunique,0.035665868449641404,0.035665868449641404,False
tfidf__proc__fundamentoLegal__art 17,0.035093716200656565,0.04618223344974641,tfidf,proc__fundamentoLegal,0.035093716200656565,0.035093716200656565,False
tfidf__proc__fundamentoLegal__17,0.035093716200656565,0.04618223344974641,tfidf,proc__fundamentoLegal,0.035093716200656565,0.035093716200656565,False
tfidf__item__descricao__no,0.03492949765506334,0.04443247262695281,tfidf,item__descricao,0.03492949765506334,0.03492949765506334,False
tfidf__item__descricao__do,0.034275790911406756,0.07103973019209087,tfidf,item__descricao,0.034275790911406756,0.034275790911406756,False
agg__participantes__itensProposta__id__mean,0.033857077857149066,0.32400311381155833,numerica,agg__participantes__itensProposta__id__mean,0.033857077857149066,0.033857077857149066,False
agg__documentosRelacionados__count,0.03373078165765829,0.2606484475627699,numerica,agg__documentosRelacionados__count,0.03373078165765829,0.03373078165765829,False
agg__participantes__itensProposta__id__max,0.03370054852704859,0.3237832842408069,numerica,agg__participantes__itensProposta__id__max,0.03370054852704859,0.03370054852704859,False
dias_recebimento_envelopes,0.03365423426316545,0.12963557310755194,numerica,dias_recebimento_envelopes,0.03365423426316545,0.03365423426316545,False
tfidf__proc__objeto__precos de,-0.03316123001786889,-0.08685134817491184,tfidf,proc__objeto,-0.03316123001786889,0.03316123001786889,False
proc__formaContratacao_Pregão presencial,-0.033130199481193064,-0.22222346165972792,one_hot,proc__formaContratacao,-0.033130199481193064,0.033130199481193064,False
agg__participantes__itensProposta__situacao__desclassificado__count__missing,0.03310523800406853,0.09526951410772498,missing_indicator,agg__participantes__itensProposta__situacao__desclassificado__count,0.03310523800406853,0.03310523800406853,False
tfidf__proc__objeto__criciuma,0.03309356295567022,0.08733315245504378,tfidf,proc__objeto,0.03309356295567022,0.03309356295567022,False
tfidf__proc__objeto__pecas,-0.03271331592099576,-0.2505174574302419,tfidf,proc__objeto,-0.03271331592099576,0.03271331592099576,False
proc__formaJulgamento_MENOR PREÇO GLOBAL POR LOTE,-0.03252204834993716,-0.30608933273549094,one_hot,proc__formaJulgamento,-0.03252204834993716,0.03252204834993716,False
agg__documentosRelacionados__arquivo__nunique,0.03231201143606789,0.25580222109231876,numerica,agg__documentosRelacionados__arquivo__nunique,0.03231201143606789,0.03231201143606789,False
agg__documentosRelacionados__descricao__nunique,0.032301424846754336,0.2557415275414753,numerica,agg__documentosRelacionados__descricao__nunique,0.032301424846754336,0.032301424846754336,False
agg__itensVencedores__unidadeMedida__nunique__missing,-0.03223562660029704,-0.304158630387146,missing_indicator,agg__itensVencedores__unidadeMedida__nunique,-0.03223562660029704,0.03223562660029704,True
agg__itensVencedores__descricao__nunique__missing,-0.03223562660029704,-0.304158630387146,missing_indicator,agg__itensVencedores__descricao__nunique,-0.03223562660029704,0.03223562660029704,True
tfidf__proc__objeto__municipio,0.03206466072797004,-0.0022632087002805593,tfidf,proc__objeto,0.03206466072797004,0.03206466072797004,False
proc__terminoRecebimentoEnvelopes__ordinal,0.03128781814429896,0.2677373137680094,numerica,proc__terminoRecebimentoEnvelopes__ordinal,0.03128781814429896,0.03128781814429896,False
proc__dataJulgamento__ordinal,0.03128227568183839,0.2674445613597938,numerica,proc__dataJulgamento__ordinal,0.03128227568183839,0.03128227568183839,False
proc__dataAberturaEnvelopes__ordinal,0.03127672588919806,0.26739954277535655,numerica,proc__dataAberturaEnvelopes__ordinal,0.03127672588919806,0.03127672588919806,False
tfidf__proc__objeto__de pecas,-0.031250611913812586,-0.24240879945075686,tfidf,proc__objeto,-0.031250611913812586,0.031250611913812586,False
proc__dataJulgamento__year,0.031176320948785172,0.26665445646878755,numerica,proc__dataJulgamento__year,0.031176320948785172,0.031176320948785172,False
proc__dataAberturaEnvelopes__year,0.031171995576607357,0.2666188884913169,numerica,proc__dataAberturaEnvelopes__year,0.031171995576607357,0.031171995576607357,False
proc__terminoRecebimentoEnvelopes__year,0.03114085070970487,0.2668747173811354,numerica,proc__terminoRecebimentoEnvelopes__year,0.03114085070970487,0.03114085070970487,False
tfidf__proc__fundamentoLegal__ii,0.03057856303526993,0.09419863974253652,tfidf,proc__fundamentoLegal,0.03057856303526993,0.03057856303526993,False
proc__modalidade_Dispensa de licitação,0.030392681002608165,0.040383453545121406,one_hot,proc__modalidade,0.030392681002608165,0.030392681002608165,False
proc__emailContato_compras@criciuma.sc.gov.br,0.030253559079856544,0.2358617060065948,one_hot,proc__emailContato,0.030253559079856544,0.030253559079856544,False
proc__inicioRecebimentoEnvelopes__ordinal,0.03016579745656515,0.26484610811207304,numerica,proc__inicioRecebimentoEnvelopes__ordinal,0.03016579745656515,0.03016579745656515,False
proc__dataHomologacao__ordinal,0.030052861631820037,0.2659703416618728,numerica,proc__dataHomologacao__ordinal,0.030052861631820037,0.030052861631820037,False
proc__inicioRecebimentoEnvelopes__year,0.0299469129906354,0.26435265603648483,numerica,proc__inicioRecebimentoEnvelopes__year,0.0299469129906354,0.0299469129906354,False
agg__itensVencedores__codigo__max,0.029720041668448546,0.26208041224607026,numerica,agg__itensVencedores__codigo__max,0.029720041668448546,0.029720041668448546,True
proc__formaJulgamento_CREDENCIAMENTO,0.02950162720780679,0.0537954066209871,one_hot,proc__formaJulgamento,0.02950162720780679,0.02950162720780679,False
proc__dataHomologacao__year,0.029154538578459847,0.2689474421679828,numerica,proc__dataHomologacao__year,0.029154538578459847,0.029154538578459847,False
proc__modalidade_Inexigibilidade de licitação,0.02910204070883333,0.10423225679077176,one_hot,proc__modalidade,0.02910204070883333,0.02910204070883333,False
tfidf__proc__objeto__pecas servicos,-0.028893762925698258,-0.2167902879331611,tfidf,proc__objeto,-0.028893762925698258,0.028893762925698258,False
agg__despesas__funcao__mean,0.02882020090436503,0.1693176901764072,numerica,agg__despesas__funcao__mean,0.02882020090436503,0.02882020090436503,False
proc__dataCriacao__ordinal,0.0283664534359603,0.2627283334103631,numerica,proc__dataCriacao__ordinal,0.0283664534359603,0.0283664534359603,False
agg__itensVencedores__numero__mean,-0.027869788310701266,-0.25307388822836857,numerica,agg__itensVencedores__numero__mean,-0.027869788310701266,0.027869788310701266,True
agg__itensVencedores__numero__max,-0.027864215469010654,-0.2527486489228426,numerica,agg__itensVencedores__numero__max,-0.027864215469010654,0.027864215469010654,True
agg__documentosRelacionados__tipo__nunique,0.02780115316018288,0.25093848332790003,numerica,agg__documentosRelacionados__tipo__nunique,0.02780115316018288,0.02780115316018288,False
agg__itensVencedores__numero__nunique,-0.027757078506515376,-0.2524630848110531,numerica,agg__itensVencedores__numero__nunique,-0.027757078506515376,0.027757078506515376,True
agg__itensVencedores__count,-0.027752496567349967,-0.2526193849880035,numerica,agg__itensVencedores__count,-0.027752496567349967,0.027752496567349967,True
tfidf__proc__fundamentoLegal__lei 14133,0.02769317514811949,0.19282394928340843,tfidf,proc__fundamentoLegal,0.02769317514811949,0.02769317514811949,False
tfidf__proc__fundamentoLegal__14133 2021,0.02769317514811949,0.19282394928340843,tfidf,proc__fundamentoLegal,0.02769317514811949,0.02769317514811949,False
tfidf__proc__fundamentoLegal__14133,0.02769317514811949,0.19282394928340843,tfidf,proc__fundamentoLegal,0.02769317514811949,0.02769317514811949,False
tfidf__proc__objeto__futuras na,-0.027692110684441617,-0.2679878683574314,tfidf,proc__objeto,-0.027692110684441617,0.027692110684441617,False
tfidf__proc__fundamentoLegal__2021 art,0.0276879169606437,0.19287282125507474,tfidf,proc__fundamentoLegal,0.0276879169606437,0.0276879169606437,False
tfidf__proc__fundamentoLegal__2021,0.0276879169606437,0.19287282125507474,tfidf,proc__fundamentoLegal,0.0276879169606437,0.0276879169606437,False
agg__participantes__itensProposta__situacao__venceu__count,-0.02761100060692392,-0.2519321813407385,numerica,agg__participantes__itensProposta__situacao__venceu__count,-0.02761100060692392,0.02761100060692392,False
anoArquivo,0.027488386575674234,0.26066253441588044,numerica,anoArquivo,0.027488386575674234,0.027488386575674234,False
proc__anoProcesso,0.027488386575674234,0.26066253441588044,numerica,proc__anoProcesso,0.027488386575674234,0.027488386575674234,False
proc__anoLicitacao,0.027488386575674234,0.26066253441588044,numerica,proc__anoLicitacao,0.027488386575674234,0.027488386575674234,False
proc__dataCriacao__year,0.02747112833296038,0.2600454749159767,numerica,proc__dataCriacao__year,0.02747112833296038,0.02747112833296038,False
