feature,correlacao_raw,correlacao_log,tipo,coluna_origem,correlacao_usada,abs_correlacao_usada,possivel_vazamento_target
agg__despesas__programa__max__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__programa__max,0.04779641318429898,0.04779641318429898,False
agg__despesas__programa__min__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__programa__min,0.04779641318429898,0.04779641318429898,False
agg__despesas__programa__mean__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__programa__mean,0.04779641318429898,0.04779641318429898,False
agg__despesas__programa__sum__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__programa__sum,0.04779641318429898,0.04779641318429898,False
agg__despesas__numeroElemento__min__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__numeroElemento__min,0.04779641318429898,0.04779641318429898,False
agg__despesas__numeroElemento__sum__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__numeroElemento__sum,0.04779641318429898,0.04779641318429898,False
agg__despesas__funcao__sum__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__funcao__sum,0.04779641318429898,0.04779641318429898,False
agg__despesas__funcao__max__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__funcao__max,0.04779641318429898,0.04779641318429898,False
agg__despesas__numeroElemento__mean__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__numeroElemento__mean,0.04779641318429898,0.04779641318429898,False
agg__despesas__numeroElemento__max__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__numeroElemento__max,0.04779641318429898,0.04779641318429898,False
agg__despesas__subfuncao__mean__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__subfuncao__mean,0.04779641318429898,0.04779641318429898,False
agg__despesas__subfuncao__sum__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__subfuncao__sum,0.04779641318429898,0.04779641318429898,False
agg__despesas__acao__sum__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__acao__sum,0.04779641318429898,0.04779641318429898,False
agg__despesas__acao__mean__missing,0.04779641318429898,0.027539146547253177,missing_indicator,agg__despesas__acao__mean,0.04779641318429898,0.04779641318429898,False
proc__dataPublicacao__ordinal,0.046869513463139736,0.1828599813998374,numerica,proc__dataPublicacao__ordinal,0.046869513463139736,0.046869513463139736,False
tfidf__proc__objeto__edital,-0.04683745738119975,-0.060247146361956425,tfidf,proc__objeto,-0.04683745738119975,0.04683745738119975,False
proc__enderecoEntrega_Rua Domênico Sônego.,-0.04633778292179907,-0.14379943388797461,one_hot,proc__enderecoEntrega,-0.04633778292179907,0.04633778292179907,False
proc__enderecoCertame_Rua Domênico Sônego.,-0.04633778292179907,-0.14379943388797461,one_hot,proc__enderecoCertame,-0.04633778292179907,0.04633778292179907,False
proc__dataCriacao__ordinal,0.04582867121343874,0.17991651396092626,numerica,proc__dataCriacao__ordinal,0.04582867121343874,0.04582867121343874,False
tfidf__proc__objeto__da,0.0458104211965557,-0.020685147511213652,tfidf,proc__objeto,0.0458104211965557,0.0458104211965557,False
agg__despesas__programa__nunique,0.045182143785263924,0.14281373940708475,numerica,agg__despesas__programa__nunique,0.045182143785263924,0.045182143785263924,False
proc__dataPublicacao__year,0.04436263294881996,0.18338638542798968,numerica,proc__dataPublicacao__year,0.04436263294881996,0.04436263294881996,False
proc__emailContato_fcc@criciuma.sc.gov.br,-0.04407251215176038,-0.16575069672496992,one_hot,proc__emailContato,-0.04407251215176038,0.04407251215176038,False
proc__nomeEntidade_FUNDAÇÃO CULTURAL DE CRICIÚMA,-0.04407251215176038,-0.16575069672496992,one_hot,proc__nomeEntidade,-0.04407251215176038,0.04407251215176038,False
proc__enderecoCertame_Rua Coronel Pedro Benedet,-0.04407251215176038,-0.16575069672496992,one_hot,proc__enderecoCertame,-0.04407251215176038,0.04407251215176038,False
proc__enderecoEntrega_Rua Coronel Pedro Benedet,-0.04407251215176038,-0.16575069672496992,one_hot,proc__enderecoEntrega,-0.04407251215176038,0.04407251215176038,False
proc__anoLicitacao,0.04387853729996992,0.18228817983585666,numerica,proc__anoLicitacao,0.04387853729996992,0.04387853729996992,False
anoArquivo,0.04387853729996992,0.18228817983585666,numerica,anoArquivo,0.04387853729996992,0.04387853729996992,False
proc__anoProcesso,0.04387853729996992,0.18228817983585666,numerica,proc__anoProcesso,0.04387853729996992,0.04387853729996992,False
proc__dataCriacao__year,0.04381148372681602,0.18105495800346422,numerica,proc__dataCriacao__year,0.04381148372681602,0.04381148372681602,False
proc__formaJulgamento_CREDENCIAMENTO,0.04259070480674924,-0.11083872257129557,one_hot,proc__formaJulgamento,0.04259070480674924,0.04259070480674924,False
proc__enderecoEntrega_Rua Domênico Sônego,0.042434760622263305,0.2223797111621888,one_hot,proc__enderecoEntrega,0.042434760622263305,0.042434760622263305,False
proc__enderecoCertame_Rua Domênico Sônego,0.042434760622263305,0.2223797111621888,one_hot,proc__enderecoCertame,0.042434760622263305,0.042434760622263305,False
agg__despesas__funcao__max,0.042433325166033244,0.16227150010879962,numerica,agg__despesas__funcao__max,0.042433325166033244,0.042433325166033244,False
proc__tipoObjeto_Compras e Serviços,-0.0424097770951543,-0.1182613322819201,one_hot,proc__tipoObjeto,-0.0424097770951543,0.0424097770951543,False
tfidf__proc__objeto__municipal de,-0.04239679884819943,-0.03948044790956083,tfidf,proc__objeto,-0.04239679884819943,0.04239679884819943,False
proc__meioDivulgacao_JORNAL_DIVULGACAO_REGIONAL,0.04217710515273556,0.09637961323672926,one_hot,proc__meioDivulgacao,0.04217710515273556,0.04217710515273556,False
agg__despesas__orgao__nunique,0.04170943244349901,0.14063213267232672,numerica,agg__despesas__orgao__nunique,0.04170943244349901,0.04170943244349901,False
agg__participantes__itensProposta__situacao__venceu__count__missing,0.04106139913541753,-0.21732230477108522,missing_indicator,agg__participantes__itensProposta__situacao__venceu__count,0.04106139913541753,0.04106139913541753,False
"proc__fundamentoLegal_Lei 14133/2021, Art. 28, I",0.04034724889284829,0.15944091394991755,one_hot,proc__fundamentoLegal,0.04034724889284829,0.04034724889284829,False
agg__documentosRelacionados__descricao__nunique__missing,-0.039852553752007955,-0.16737118478690433,missing_indicator,agg__documentosRelacionados__descricao__nunique,-0.039852553752007955,0.039852553752007955,False
agg__documentosRelacionados__tipo__nunique__missing,-0.039852553752007955,-0.16737118478690433,missing_indicator,agg__documentosRelacionados__tipo__nunique,-0.039852553752007955,0.039852553752007955,False
agg__documentosRelacionados__arquivo__nunique__missing,-0.039852553752007955,-0.16737118478690433,missing_indicator,agg__documentosRelacionados__arquivo__nunique,-0.039852553752007955,0.039852553752007955,False
tfidf__proc__objeto__municipal,-0.039846310035156395,-0.03935471228956237,tfidf,proc__objeto,-0.039846310035156395,0.039846310035156395,False
agg__contratos__ano__max,0.03977204807688449,0.12698545164945693,numerica,agg__contratos__ano__max,0.03977204807688449,0.03977204807688449,False
tfidf__proc__objeto__presente edital,-0.039431369077258,0.002857013761857799,tfidf,proc__objeto,-0.039431369077258,0.039431369077258,False
tfidf__proc__objeto__edital tem,-0.039431369077258,0.002857013761857799,tfidf,proc__objeto,-0.039431369077258,0.039431369077258,False
agg__despesas__funcao__nunique,0.03940373236296579,0.15181139760179488,numerica,agg__despesas__funcao__nunique,0.03940373236296579,0.03940373236296579,False
agg__despesas__fonteRecurso__nunique__missing,0.038618189861188215,0.02096895199143833,missing_indicator,agg__despesas__fonteRecurso__nunique,0.038618189861188215,0.038618189861188215,False
agg__itensVencedores__numero__sum,0.037966538188385676,0.06910830548218361,numerica,agg__itensVencedores__numero__sum,0.037966538188385676,0.037966538188385676,True
agg__despesas__ano__mean,0.03796393174956567,0.2291508939583121,numerica,agg__despesas__ano__mean,0.03796393174956567,0.03796393174956567,False
"proc__fundamentoLegal_Lei 8666/1993, Art. 22, I",0.037389438710735884,0.11168715628359836,one_hot,proc__fundamentoLegal,0.037389438710735884,0.037389438710735884,False
agg__despesas__numeroElemento__mean,-0.03675486923115899,0.07175992271012774,numerica,agg__despesas__numeroElemento__mean,-0.03675486923115899,0.03675486923115899,False
agg__despesas__subfuncao__mean,0.036599135828495485,0.09531121413990583,numerica,agg__despesas__subfuncao__mean,0.036599135828495485,0.036599135828495485,False
agg__empenhos__numero__max,0.03645972766951459,0.06294171634658896,numerica,agg__empenhos__numero__max,0.03645972766951459,0.03645972766951459,False
tfidf__proc__objeto__com,0.03562115639519283,-0.03093336916885197,tfidf,proc__objeto,0.03562115639519283,0.03562115639519283,False
agg__despesas__numeroElemento__max,-0.035091131155341994,0.0741326689844737,numerica,agg__despesas__numeroElemento__max,-0.035091131155341994,0.035091131155341994,False
agg__despesas__ano__min,0.03456266425304069,0.22813530020617348,numerica,agg__despesas__ano__min,0.03456266425304069,0.03456266425304069,False
tfidf__proc__objeto__sc,-0.03366636654076901,0.06310157363394528,tfidf,proc__objeto,-0.03366636654076901,0.03366636654076901,False
tfidf__proc__objeto__saude,0.033496710356141275,-0.009606381563096015,tfidf,proc__objeto,0.033496710356141275,0.033496710356141275,False
"proc__fundamentoLegal_Lei 8666/1993, Art. 15, CAPUT",0.03317822666183776,0.10047289312794788,one_hot,proc__fundamentoLegal,0.03317822666183776,0.03317822666183776,False
agg__despesas__id__min,0.03155794536163163,0.12875673086695444,numerica,agg__despesas__id__min,0.03155794536163163,0.03155794536163163,False
proc__dataPublicacao__month,0.03133109871959785,0.018948093568809863,numerica,proc__dataPublicacao__month,0.03133109871959785,0.03133109871959785,False
agg__contratos__ano__mean,0.031072703591893576,0.08847281901216308,numerica,agg__contratos__ano__mean,0.031072703591893576,0.031072703591893576,False
tfidf__proc__objeto__criciuma,-0.030992923657688607,0.011381522055188062,tfidf,proc__objeto,-0.030992923657688607,0.030992923657688607,False
agg__participantes__itensProposta__situacao__inabilitado__count,0.030530085075144084,0.08710277110835107,numerica,agg__participantes__itensProposta__situacao__inabilitado__count,0.030530085075144084,0.030530085075144084,False
tfidf__proc__objeto__criciuma sc,-0.030395282960309487,0.07757133100918047,tfidf,proc__objeto,-0.030395282960309487,0.030395282960309487,False
proc__dataPublicacao__quarter,0.03028900259614594,0.018947394209361586,numerica,proc__dataPublicacao__quarter,0.03028900259614594,0.03028900259614594,False
proc__tipoObjeto_Prestação de serviços,0.030032821444339452,-0.06795316534700292,one_hot,proc__tipoObjeto,0.030032821444339452,0.030032821444339452,False
proc__nomeEntidade_PREFEITURA MUNICIPAL DE CRICIUMA,0.02967683919294289,0.20944865467629525,one_hot,proc__nomeEntidade,0.02967683919294289,0.02967683919294289,False
proc__emailContato_compras@criciuma.sc.gov.br,0.02967683919294289,0.20944865467629525,one_hot,proc__emailContato,0.02967683919294289,0.02967683919294289,False
proc__modalidade_Dispensa de licitação,-0.02921129369781011,-0.09282703005481956,one_hot,proc__modalidade,-0.02921129369781011,0.02921129369781011,False
proc__modalidade_Pregão eletrônico,0.02853968633413843,0.1553828719080699,one_hot,proc__modalidade,0.02853968633413843,0.02853968633413843,False
proc__modalidade_Dispensa eletrônica,-0.028343214236378367,-0.11412855675248018,one_hot,proc__modalidade,-0.028343214236378367,0.028343214236378367,False
"proc__tipoObjeto_aquisição de Bens para Compra, inclusive por Encom",0.02815056381308442,0.08461761275735574,one_hot,proc__tipoObjeto,0.02815056381308442,0.02815056381308442,False
proc__situacao_REVOGADO,0.02781624471119902,0.031236632512520988,one_hot,proc__situacao,0.02781624471119902,0.02781624471119902,False
agg__despesas__funcao__mean,0.02752711038608408,0.09677736479459326,numerica,agg__despesas__funcao__mean,0.02752711038608408,0.02752711038608408,False
agg__participantes__representanteCertame__nunique__missing,0.02702008961003901,-0.05304944156504133,missing_indicator,agg__participantes__representanteCertame__nunique,0.02702008961003901,0.02702008961003901,False
agg__participantes__itensProposta__situacao__cancelado__count__missing,-0.026773981010679796,-0.10609076807311822,missing_indicator,agg__participantes__itensProposta__situacao__cancelado__count,-0.026773981010679796,0.026773981010679796,False
"proc__fundamentoLegal_Lei 14133/2021, Art. 75, II",-0.025661288504970823,-0.0858784932378209,one_hot,proc__fundamentoLegal,-0.025661288504970823,0.025661288504970823,False
agg__participantes__responsavelFornecedor__nunique__missing,0.02524704312830556,-0.05836688426187459,missing_indicator,agg__participantes__responsavelFornecedor__nunique,0.02524704312830556,0.02524704312830556,False
agg__empenhos__nomeCredor__nunique__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__nomeCredor__nunique,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__numero__sum__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__numero__sum,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__ano__mean__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__ano__mean,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__ano__sum__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__ano__sum,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__ano__min__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__ano__min,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__ano__max__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__ano__max,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__numero__min__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__numero__min,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__numero__max__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__numero__max,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__valor__mean__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__valor__mean,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__valor__min__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__valor__min,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__numero__mean__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__numero__mean,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__numero__nunique__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__numero__nunique,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__valor__max__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__valor__max,-0.024699768062147544,0.024699768062147544,False
agg__empenhos__valor__sum__missing,-0.024699768062147544,-0.17713727647763508,missing_indicator,agg__empenhos__valor__sum,-0.024699768062147544,0.024699768062147544,False
proc__formaJulgamento_MENOR PRECO GLOBAL,-0.02358698968658334,-0.034332652083561115,one_hot,proc__formaJulgamento,-0.02358698968658334,0.02358698968658334,False
agg__despesas__subfuncao__min,0.023454470590014428,0.03947624113329615,numerica,agg__despesas__subfuncao__min,0.023454470590014428,0.023454470590014428,False
agg__contratos__numero__nunique,0.02250044444432302,0.05909184924460473,numerica,agg__contratos__numero__nunique,0.02250044444432302,0.02250044444432302,False
agg__despesas__numeroElemento__min,-0.022368090069980088,0.06706540043826523,numerica,agg__despesas__numeroElemento__min,-0.022368090069980088,0.022368090069980088,False
agg__contratos__ano__sum,0.022350603137734175,0.060326658579388584,numerica,agg__contratos__ano__sum,0.022350603137734175,0.022350603137734175,False
proc__dataCriacao__month,0.022156937147696905,-0.003718998002619472,numerica,proc__dataCriacao__month,0.022156937147696905,0.022156937147696905,False
proc__tipoObjeto_Obras e Serviços de Engenharia,0.021627686334660976,0.16815997394594714,one_hot,proc__tipoObjeto,0.021627686334660976,0.021627686334660976,False
agg__itensVencedores__quantidade__min,0.02159168161778078,0.08188183161601732,numerica,agg__itensVencedores__quantidade__min,0.02159168161778078,0.02159168161778078,True
agg__participantes__itensProposta__situacao__desclassificado__count__missing,-0.021185095398074325,-0.11266649768736323,missing_indicator,agg__participantes__itensProposta__situacao__desclassificado__count,-0.021185095398074325,0.021185095398074325,False
agg__contratos__ano__min,0.021109293193817543,0.054071083711718614,numerica,agg__contratos__ano__min,0.021109293193817543,0.021109293193817543,False
agg__contratos__cnpjCpfContratado__nunique,0.020922794755116207,0.04347088880965575,numerica,agg__contratos__cnpjCpfContratado__nunique,0.020922794755116207,0.020922794755116207,False
agg__contratos__nomeContratado__nunique,0.020452922853914212,0.043108878203952136,numerica,agg__contratos__nomeContratado__nunique,0.020452922853914212,0.020452922853914212,False
proc__dataCriacao__quarter,0.020441038542081222,-0.004820020900120926,numerica,proc__dataCriacao__quarter,0.020441038542081222,0.020441038542081222,False
agg__despesas__programa__max,0.02028350145736903,-0.11263472935226136,numerica,agg__despesas__programa__max,0.02028350145736903,0.02028350145736903,False
tfidf__proc__objeto__de criciuma,-0.020207899808545874,0.03275550738222991,tfidf,proc__objeto,-0.020207899808545874,0.020207899808545874,False
proc__formaJulgamento_MENOR PREÇO GLOBAL POR LOTE,-0.01995314190359515,0.021635122957636702,one_hot,proc__formaJulgamento,-0.01995314190359515,0.01995314190359515,False
agg__empenhos__ano__max,0.01942940279847958,0.047060915677555964,numerica,agg__empenhos__ano__max,0.01942940279847958,0.01942940279847958,False
tfidf__proc__objeto__do,0.019278732260302016,0.03253268548557795,tfidf,proc__objeto,0.019278732260302016,0.019278732260302016,False
proc__dataHomologacao__quarter,0.01914652232582407,-0.0042907841139470035,numerica,proc__dataHomologacao__quarter,0.01914652232582407,0.01914652232582407,False
tfidf__proc__objeto__empresa,-0.018302631284505804,0.033661902225164214,tfidf,proc__objeto,-0.018302631284505804,0.018302631284505804,False
"proc__fundamentoLegal_Lei 14133/2021, Art. 74, II",-0.018089779497937015,-0.10544576892235737,one_hot,proc__fundamentoLegal,-0.018089779497937015,0.018089779497937015,False
"proc__fundamentoLegal_Lei 14133/2021, Art. 79, I",-0.01800196049686169,-0.1513008534725206,one_hot,proc__fundamentoLegal,-0.01800196049686169,0.01800196049686169,False
proc__fundamentoLegal_,-0.017795004352596844,-0.1388354417894219,one_hot,proc__fundamentoLegal,-0.017795004352596844,0.017795004352596844,False
proc__dataHomologacao__month,0.017602626119344204,-0.014330018407874075,numerica,proc__dataHomologacao__month,0.017602626119344204,0.017602626119344204,False
agg__despesas__acao__max,0.017443151885952978,0.013502688053939038,numerica,agg__despesas__acao__max,0.017443151885952978,0.017443151885952978,False
agg__contratos__ano__min__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__ano__min,0.017408715608799214,0.017408715608799214,False
agg__contratos__valor__min__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__valor__min,0.017408715608799214,0.017408715608799214,False
agg__contratos__valor__mean__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__valor__mean,0.017408715608799214,0.017408715608799214,False
agg__contratos__valor__max__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__valor__max,0.017408715608799214,0.017408715608799214,False
agg__contratos__nomeEntidade__nunique__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__nomeEntidade__nunique,0.017408715608799214,0.017408715608799214,False
agg__contratos__cnpjCpfContratado__nunique__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__cnpjCpfContratado__nunique,0.017408715608799214,0.017408715608799214,False
agg__contratos__numero__nunique__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__numero__nunique,0.017408715608799214,0.017408715608799214,False
agg__contratos__ano__max__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__ano__max,0.017408715608799214,0.017408715608799214,False
agg__contratos__ano__sum__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__ano__sum,0.017408715608799214,0.017408715608799214,False
agg__contratos__ano__mean__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__ano__mean,0.017408715608799214,0.017408715608799214,False
agg__contratos__nomeContratado__nunique__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__nomeContratado__nunique,0.017408715608799214,0.017408715608799214,False
agg__contratos__valor__sum__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__valor__sum,0.017408715608799214,0.017408715608799214,False
agg__contratos__objeto__nunique__missing,0.017408715608799214,0.1020645841079424,missing_indicator,agg__contratos__objeto__nunique,0.017408715608799214,0.017408715608799214,False
agg__itensVencedores__codigo__sum__missing,-0.01714686802491422,-0.1689920320825397,missing_indicator,agg__itensVencedores__codigo__sum,-0.01714686802491422,0.01714686802491422,True
agg__itensVencedores__codigo__mean__missing,-0.01714686802491422,-0.1689920320825397,missing_indicator,agg__itensVencedores__codigo__mean,-0.01714686802491422,0.01714686802491422,True
agg__itensVencedores__codigo__max__missing,-0.01714686802491422,-0.1689920320825397,missing_indicator,agg__itensVencedores__codigo__max,-0.01714686802491422,0.01714686802491422,True
agg__itensVencedores__codigo__nunique__missing,-0.01714686802491422,-0.1689920320825397,missing_indicator,agg__itensVencedores__codigo__nunique,-0.01714686802491422,0.01714686802491422,True
agg__itensVencedores__codigo__min__missing,-0.01714686802491422,-0.1689920320825397,missing_indicator,agg__itensVencedores__codigo__min,-0.01714686802491422,0.01714686802491422,True
"proc__fundamentoLegal_Lei 14133/2021, Art. 75, I",-0.01694930441510697,-0.05972751951258465,one_hot,proc__fundamentoLegal,-0.01694930441510697,0.01694930441510697,False
tfidf__proc__objeto__de saude,0.01660240281028595,0.00432667138685749,tfidf,proc__objeto,0.01660240281028595,0.01660240281028595,False
agg__contratos__numero__max__missing,0.016530525414560012,0.09981044059866044,missing_indicator,agg__contratos__numero__max,0.016530525414560012,0.016530525414560012,False
agg__contratos__numero__sum__missing,0.016530525414560012,0.09981044059866044,missing_indicator,agg__contratos__numero__sum,0.016530525414560012,0.016530525414560012,False
agg__contratos__numero__mean__missing,0.016530525414560012,0.09981044059866044,missing_indicator,agg__contratos__numero__mean,0.016530525414560012,0.016530525414560012,False
agg__contratos__numero__min__missing,0.016530525414560012,0.09981044059866044,missing_indicator,agg__contratos__numero__min,0.016530525414560012,0.016530525414560012,False
agg__despesas__programa__min,-0.0162949652381414,-0.15724713107722038,numerica,agg__despesas__programa__min,-0.0162949652381414,0.0162949652381414,False
agg__contratos__count,0.016227404723825584,0.030198984618588866,numerica,agg__contratos__count,0.016227404723825584,0.016227404723825584,False
proc__registroPrecos_SIM,0.015600165179578853,0.1480645406121662,one_hot,proc__registroPrecos,0.015600165179578853,0.015600165179578853,False
proc__registroPrecos_NÃO,-0.015600165179578079,-0.14806454061216667,one_hot,proc__registroPrecos,-0.015600165179578079,0.015600165179578079,False
proc__dataHomologacao__dayofweek,-0.015446341479496134,-0.012838628340855491,numerica,proc__dataHomologacao__dayofweek,-0.015446341479496134,0.015446341479496134,False
proc__terminoRecebimentoEnvelopes__quarter,0.015435258433530517,-0.009864967937138936,numerica,proc__terminoRecebimentoEnvelopes__quarter,0.015435258433530517,0.015435258433530517,False
tfidf__proc__objeto__registro de,0.015272664351992014,0.14853528858580714,tfidf,proc__objeto,0.015272664351992014,0.015272664351992014,False
proc__fundamentoLegal___missing__,-0.015154139602561765,-0.0940983285155824,one_hot,proc__fundamentoLegal,-0.015154139602561765,0.015154139602561765,False
proc__enderecoEntrega___missing__,-0.015154139602561765,-0.0940983285155824,one_hot,proc__enderecoEntrega,-0.015154139602561765,0.015154139602561765,False
proc__enderecoCertame___missing__,-0.015154139602561765,-0.0940983285155824,one_hot,proc__enderecoCertame,-0.015154139602561765,0.015154139602561765,False
proc__emailContato___missing__,-0.015154139602561765,-0.0940983285155824,one_hot,proc__emailContato,-0.015154139602561765,0.015154139602561765,False
tfidf__proc__objeto__precos,0.014896689198681107,0.14768664982557714,tfidf,proc__objeto,0.014896689198681107,0.014896689198681107,False
tfidf__proc__objeto__de precos,0.014896689198681107,0.14768664982557714,tfidf,proc__objeto,0.014896689198681107,0.014896689198681107,False
tfidf__proc__objeto__de empresa,-0.014894600582884209,0.05518485031715377,tfidf,proc__objeto,-0.014894600582884209,0.014894600582884209,False
agg__itensVencedores__unidadeMedida__nunique__missing,-0.014740180851603227,-0.037250411972320804,missing_indicator,agg__itensVencedores__unidadeMedida__nunique,-0.014740180851603227,0.014740180851603227,True
agg__itensVencedores__descricao__nunique__missing,-0.014740180851603227,-0.037250411972320804,missing_indicator,agg__itensVencedores__descricao__nunique,-0.014740180851603227,0.014740180851603227,True
agg__participantes__itensProposta__situacao__desclassificado_lance__count,0.014518243592943457,0.05861514106167379,numerica,agg__participantes__itensProposta__situacao__desclassificado_lance__count,0.014518243592943457,0.014518243592943457,False
proc__meioDivulgacao_Mural Público,-0.01447987150332586,-0.09324198026850557,one_hot,proc__meioDivulgacao,-0.01447987150332586,0.01447987150332586,False
agg__contratos__objeto__nunique,-0.01445493812642414,-0.005844750091002886,numerica,agg__contratos__objeto__nunique,-0.01445493812642414,0.01445493812642414,False
proc__situacao_Homologado,-0.014439939858119229,-0.06652504546617644,one_hot,proc__situacao,-0.014439939858119229,0.014439939858119229,True
proc__emailContato_,-0.014371218524530834,-0.11958328202817414,one_hot,proc__emailContato,-0.014371218524530834,0.014371218524530834,False
tfidf__proc__objeto__registro,0.014269839223912256,0.14497454765971746,tfidf,proc__objeto,0.014269839223912256,0.014269839223912256,False
proc__dataAberturaEnvelopes__quarter,0.013491633989463138,-0.013690062956128372,numerica,proc__dataAberturaEnvelopes__quarter,0.013491633989463138,0.013491633989463138,False
proc__dataJulgamento__quarter,0.013491633989463138,-0.013690062956128372,numerica,proc__dataJulgamento__quarter,0.013491633989463138,0.013491633989463138,False
agg__participantes__itensProposta__situacao__desclassificado_lance__count__missing,-0.013320280840363952,-0.10075079331632607,missing_indicator,agg__participantes__itensProposta__situacao__desclassificado_lance__count,-0.013320280840363952,0.013320280840363952,False
"proc__fundamentoLegal_Lei 8666/1993, Art. 17, I.a",-0.012798674277142753,-0.02347566313337724,one_hot,proc__fundamentoLegal,-0.012798674277142753,0.012798674277142753,False
proc__tipoObjeto_Locação,-0.012671289916215814,-0.001851882238935143,one_hot,proc__tipoObjeto,-0.012671289916215814,0.012671289916215814,False
proc__meioDivulgacao___missing__,0.012313652123106616,-0.007467290242431603,one_hot,proc__meioDivulgacao,0.012313652123106616,0.012313652123106616,False
agg__contratos__numero__max,0.012190665516555886,0.08725915900234653,numerica,agg__contratos__numero__max,0.012190665516555886,0.012190665516555886,False
"proc__fundamentoLegal_Lei 8666/1993, Art. 22, II",-0.01191409496516616,0.15194392622334535,one_hot,proc__fundamentoLegal,-0.01191409496516616,0.01191409496516616,False
proc__tipoObjeto_Contratação de serviços,0.011664367553193462,-0.03759421827040767,one_hot,proc__tipoObjeto,0.011664367553193462,0.011664367553193462,False
agg__empenhos__numero__mean,0.011562429991329701,0.024844587682570366,numerica,agg__empenhos__numero__mean,0.011562429991329701,0.011562429991329701,False
agg__despesas__funcao__min,0.01151641363109542,0.02127873297231605,numerica,agg__despesas__funcao__min,0.01151641363109542,0.01151641363109542,False
proc__inicioRecebimentoEnvelopes__dayofweek,0.011434415105356163,-0.028604981746295156,numerica,proc__inicioRecebimentoEnvelopes__dayofweek,0.011434415105356163,0.011434415105356163,False
proc__nomeEntidade_FUNDAÇÃO MUNICIPAL DE ESPORTES DE CRICIÚMA,-0.011331650383875931,-0.014189511018953006,one_hot,proc__nomeEntidade,-0.011331650383875931,0.011331650383875931,False
proc__enderecoCertame_Rua: Domênico Sonego,-0.011331650383875931,-0.014189511018953006,one_hot,proc__enderecoCertame,-0.011331650383875931,0.011331650383875931,False
proc__enderecoEntrega_Rua: Domênico Sonego,-0.011331650383875931,-0.014189511018953006,one_hot,proc__enderecoEntrega,-0.011331650383875931,0.011331650383875931,False
agg__contratos__numero__mean,0.010974248928645397,0.07951345289574557,numerica,agg__contratos__numero__mean,0.010974248928645397,0.010974248928645397,False
