feature,correlacao_raw,correlacao_log,tipo,coluna_origem,correlacao_usada,abs_correlacao_usada,possivel_vazamento_target
proc__dataPublicacao__ordinal,0.02720424712111398,0.2604424892451652,numerica,proc__dataPublicacao__ordinal,0.02720424712111398,0.02720424712111398,False
proc__emailContato_tributos@criciuma.sc.gov.br,-0.026776260808758546,-0.2493743786435809,one_hot,proc__emailContato,-0.026776260808758546,0.026776260808758546,False
proc__dataPublicacao__year,0.026731802540174907,0.2592159016806268,numerica,proc__dataPublicacao__year,0.026731802540174907,0.026731802540174907,False
proc__formaContratacao_Tomada de Preço,0.026648527052424372,0.08915409518683226,one_hot,proc__formaContratacao,0.026648527052424372,0.026648527052424372,False
agg__documentosRelacionados__tipo__nunique__missing,-0.026523229723334946,-0.17180708695349328,missing_indicator,agg__documentosRelacionados__tipo__nunique,-0.026523229723334946,0.026523229723334946,False
agg__documentosRelacionados__descricao__nunique__missing,-0.026523229723334946,-0.17180708695349328,missing_indicator,agg__documentosRelacionados__descricao__nunique,-0.026523229723334946,0.026523229723334946,False
agg__documentosRelacionados__arquivo__nunique__missing,-0.026523229723334946,-0.17180708695349328,missing_indicator,agg__documentosRelacionados__arquivo__nunique,-0.026523229723334946,0.026523229723334946,False
tfidf__proc__fundamentoLegal__8666 1993,0.026196171399138064,0.15519788433885437,tfidf,proc__fundamentoLegal,0.026196171399138064,0.026196171399138064,False
tfidf__proc__fundamentoLegal__8666,0.026196171399138064,0.15519788433885437,tfidf,proc__fundamentoLegal,0.026196171399138064,0.026196171399138064,False
tfidf__proc__fundamentoLegal__lei 8666,0.026196171399138064,0.15519788433885437,tfidf,proc__fundamentoLegal,0.026196171399138064,0.026196171399138064,False
tfidf__proc__fundamentoLegal__1993,0.026196171399138064,0.15519788433885437,tfidf,proc__fundamentoLegal,0.026196171399138064,0.026196171399138064,False
tfidf__proc__fundamentoLegal__1993 art,0.026196171399138064,0.15519788433885437,tfidf,proc__fundamentoLegal,0.026196171399138064,0.026196171399138064,False
tfidf__proc__objeto__manutencao,-0.026172153738204945,-0.1662578270620503,tfidf,proc__objeto,-0.026172153738204945,0.026172153738204945,False
agg__contratos__numero__mean,0.02609131458618818,0.09499619136294842,numerica,agg__contratos__numero__mean,0.02609131458618818,0.02609131458618818,False
agg__contratos__numero__min,0.0260805034298695,0.08963055523169701,numerica,agg__contratos__numero__min,0.0260805034298695,0.0260805034298695,False
agg__contratos__numero__max,0.025954971453796598,0.1007616941201691,numerica,agg__contratos__numero__max,0.025954971453796598,0.025954971453796598,False
proc__formaJulgamento_MELHOR PREÇO,0.025872563139230125,0.025109732591907092,one_hot,proc__formaJulgamento,0.025872563139230125,0.025872563139230125,False
agg__itensVencedores__descricao__nunique,-0.025803537566187425,0.011788336786314302,numerica,agg__itensVencedores__descricao__nunique,-0.025803537566187425,0.025803537566187425,True
agg__empenhos__valor__mean,0.02545034243138906,0.10527494490616864,numerica,agg__empenhos__valor__mean,0.02545034243138906,0.02545034243138906,False
proc__dataRevogacao_infrequent_sklearn,0.02538421893907671,0.02830533678787131,one_hot,proc__dataRevogacao,0.02538421893907671,0.02538421893907671,False
tfidf__proc__objeto__do,0.02518409467081502,0.039994249695535555,tfidf,proc__objeto,0.02518409467081502,0.02518409467081502,False
dias_criacao_ate_julgamento,0.02503353604074485,0.11451232452673644,numerica,dias_criacao_ate_julgamento,0.02503353604074485,0.02503353604074485,False
tfidf__proc__objeto__servicos,0.02477786811765661,-0.09615915280572829,tfidf,proc__objeto,0.02477786811765661,0.02477786811765661,False
agg__despesas__funcao__min,0.024726772366432864,0.1531209082348248,numerica,agg__despesas__funcao__min,0.024726772366432864,0.024726772366432864,False
proc__modalidade_Tomada de preços,0.02443477173195901,0.07134206731839957,one_hot,proc__modalidade,0.02443477173195901,0.02443477173195901,False
tfidf__proc__objeto__de criciuma,0.02424174504897831,0.07642146174184904,tfidf,proc__objeto,0.02424174504897831,0.02424174504897831,False
proc__tipoObjeto_Prestação de serviços,0.024130303430441088,0.06652482244709042,one_hot,proc__tipoObjeto,0.024130303430441088,0.024130303430441088,False
agg__participantes__itensProposta__quantidade__mean,0.023905037976098442,0.10690172352507474,numerica,agg__participantes__itensProposta__quantidade__mean,0.023905037976098442,0.023905037976098442,False
agg__empenhos__valor__max,0.0231805930450959,0.1380451830130398,numerica,agg__empenhos__valor__max,0.0231805930450959,0.0231805930450959,False
item__numero,-0.022943748962696114,-0.2142953770353465,numerica,item__numero,-0.022943748962696114,0.022943748962696114,False
item__index,-0.022878991941084264,-0.20832830312548067,numerica,item__index,-0.022878991941084264,0.022878991941084264,False
proc__formaJulgamento_MENOR PRECO GLOBAL,0.02269821787051897,0.07196097604180951,one_hot,proc__formaJulgamento,0.02269821787051897,0.02269821787051897,False
agg__participantes__itensProposta__situacao__perdeu__count__missing,0.02198572185097109,-0.007213748750325774,missing_indicator,agg__participantes__itensProposta__situacao__perdeu__count,0.02198572185097109,0.02198572185097109,False
tfidf__proc__objeto__sc,0.021729341172802744,0.16097431133211582,tfidf,proc__objeto,0.021729341172802744,0.021729341172802744,False
tfidf__item__descricao__50,0.021592913331323373,0.02901534506980524,tfidf,item__descricao,0.021592913331323373,0.021592913331323373,False
tfidf__proc__objeto__criciuma sc,0.021518952376496807,0.1650510912117726,tfidf,proc__objeto,0.021518952376496807,0.021518952376496807,False
agg__participantes__itensProposta__count,-0.021477697665427283,-0.20738006588119506,numerica,agg__participantes__itensProposta__count,-0.021477697665427283,0.021477697665427283,False
agg__participantes__itensProposta__situacao__credenciado__count,-0.021347796775987297,-0.023098551402470413,numerica,agg__participantes__itensProposta__situacao__credenciado__count,-0.021347796775987297,0.021347796775987297,False
agg__participantes__itensProposta__situacao__perdeu__count,-0.02105335755947755,-0.2154260723483281,numerica,agg__participantes__itensProposta__situacao__perdeu__count,-0.02105335755947755,0.02105335755947755,False
agg__participantes__itensProposta__situacao__nao_cotou__count__missing,0.02087746334147357,0.17237244509236496,missing_indicator,agg__participantes__itensProposta__situacao__nao_cotou__count,0.02087746334147357,0.02087746334147357,False
proc__formaContratacao_Dispensa de licitação,0.020740906988100414,0.00724214259887695,one_hot,proc__formaContratacao,0.020740906988100414,0.020740906988100414,False
tfidf__proc__objeto__servicos para,-0.019582725753535105,-0.25689691929667163,tfidf,proc__objeto,-0.019582725753535105,0.019582725753535105,False
tfidf__proc__objeto__materiais,-0.019154025594839762,-0.04294906109173194,tfidf,proc__objeto,-0.019154025594839762,0.019154025594839762,False
proc__meioDivulgacao_JORNAL_DIVULGACAO_REGIONAL,0.019097932861334595,0.0717028364912691,one_hot,proc__meioDivulgacao,0.019097932861334595,0.019097932861334595,False
agg__participantes__itensProposta__situacao__credenciado__count__missing,-0.018881452308350692,-0.09339527459251669,missing_indicator,agg__participantes__itensProposta__situacao__credenciado__count,-0.018881452308350692,0.018881452308350692,False
tfidf__item__descricao__na,0.018344419716501057,0.10146416408037637,tfidf,item__descricao,0.018344419716501057,0.018344419716501057,False
tfidf__proc__objeto__equipamentos,-0.01833401694203802,-0.1352759034892871,tfidf,proc__objeto,-0.01833401694203802,0.01833401694203802,False
proc__meioDivulgacao___missing__,0.01789554110217693,0.053840130964121026,one_hot,proc__meioDivulgacao,0.01789554110217693,0.01789554110217693,False
agg__itensVencedores__numero__sum,-0.01782869515358708,-0.19554962696340605,numerica,agg__itensVencedores__numero__sum,-0.01782869515358708,0.01782869515358708,True
proc__formaContratacao_Tomada de preços,0.01775360747924001,0.04819305709660754,one_hot,proc__formaContratacao,0.01775360747924001,0.01775360747924001,False
agg__itensVencedores__codigo__nunique,-0.017707950544563776,0.0702444657083348,numerica,agg__itensVencedores__codigo__nunique,-0.017707950544563776,0.017707950544563776,True
proc__valorHomologado__missing,-0.016814467828295217,-0.20133095636956733,missing_indicator,proc__valorHomologado,-0.016814467828295217,0.016814467828295217,True
proc__valorEstimado__missing,-0.016814467828295217,-0.20133095636956733,missing_indicator,proc__valorEstimado,-0.016814467828295217,0.016814467828295217,False
proc__motivoAnulacao___missing__,0.01678118150798069,0.20203166907152564,one_hot,proc__motivoAnulacao,0.01678118150798069,0.01678118150798069,False
proc__motivoRevogacao_,-0.016752722882557077,-0.1988823936912003,one_hot,proc__motivoRevogacao,-0.016752722882557077,0.016752722882557077,False
proc__motivoAnulacao_,-0.016752722882557077,-0.1988823936912003,one_hot,proc__motivoAnulacao,-0.016752722882557077,0.016752722882557077,False
agg__despesas__subfuncao__min,0.016483007285269493,0.14050345460908473,numerica,agg__despesas__subfuncao__min,0.016483007285269493,0.016483007285269493,False
proc__formaJulgamento_TÉCNICA E PREÇO,0.01636578224384867,0.029157302507849692,one_hot,proc__formaJulgamento,0.01636578224384867,0.01636578224384867,False
tfidf__proc__objeto__por objetivo,-0.016344855100356895,-0.044220091963616044,tfidf,proc__objeto,-0.016344855100356895,0.016344855100356895,False
tfidf__proc__objeto__tem por,-0.01629708478515599,-0.041394542131440684,tfidf,proc__objeto,-0.01629708478515599,0.01629708478515599,False
tfidf__proc__objeto__tem,-0.016135967009595707,-0.03814548071552274,tfidf,proc__objeto,-0.016135967009595707,0.016135967009595707,False
tfidf__proc__objeto__objetivo,-0.016063653426023446,-0.03972221794519813,tfidf,proc__objeto,-0.016063653426023446,0.016063653426023446,False
tfidf__item__participanteVencedor__pecas,-0.016018096121698026,-0.13660570310016526,tfidf,item__participanteVencedor,-0.016018096121698026,0.016018096121698026,True
proc__motivoRevogacao___missing__,0.015874560301770518,0.20056928627008994,one_hot,proc__motivoRevogacao,0.015874560301770518,0.015874560301770518,False
agg__despesas__subfuncao__mean,0.015566117244390746,0.10940252534337047,numerica,agg__despesas__subfuncao__mean,0.015566117244390746,0.015566117244390746,False
dias_abertura_ate_homologacao,0.015557452142056276,0.04124592132680627,numerica,dias_abertura_ate_homologacao,0.015557452142056276,0.015557452142056276,False
agg__participantes__itensProposta__situacao__desclassificado__count,-0.015426667176002485,-0.17444976348498092,numerica,agg__participantes__itensProposta__situacao__desclassificado__count,-0.015426667176002485,0.015426667176002485,False
tfidf__proc__objeto__presente,-0.015293673767038454,-0.031892668908959206,tfidf,proc__objeto,-0.015293673767038454,0.015293673767038454,False
agg__despesas__subfuncao__nunique,-0.015128617703094488,0.009700230316266286,numerica,agg__despesas__subfuncao__nunique,-0.015128617703094488,0.015128617703094488,False
tfidf__proc__objeto__municipal de,-0.015001401305689886,0.06353756514095332,tfidf,proc__objeto,-0.015001401305689886,0.015001401305689886,False
agg__despesas__orgao__nunique,-0.01491728430038698,-0.012185355500148744,numerica,agg__despesas__orgao__nunique,-0.01491728430038698,0.01491728430038698,False
agg__itensVencedores__participanteVencedor__nunique,-0.014806540141746743,0.13179974691719698,numerica,agg__itensVencedores__participanteVencedor__nunique,-0.014806540141746743,0.014806540141746743,True
agg__despesas__funcao__nunique,-0.014778496006102496,0.009428887811016327,numerica,agg__despesas__funcao__nunique,-0.014778496006102496,0.014778496006102496,False
agg__itensVencedores__cnpjCpfVencedor__nunique,-0.014746092076614009,0.13225286945206063,numerica,agg__itensVencedores__cnpjCpfVencedor__nunique,-0.014746092076614009,0.014746092076614009,True
agg__despesas__id__nunique,-0.014637185043405452,0.008065837173865813,numerica,agg__despesas__id__nunique,-0.014637185043405452,0.014637185043405452,False
tfidf__item__participanteVencedor__me,-0.014569768405965028,-0.12480962215906496,tfidf,item__participanteVencedor,-0.014569768405965028,0.014569768405965028,True
agg__despesas__acao__max,-0.01451877469597242,-0.12276605991732524,numerica,agg__despesas__acao__max,-0.01451877469597242,0.01451877469597242,False
agg__despesas__programa__nunique,-0.014514151490609554,-0.006649091479011264,numerica,agg__despesas__programa__nunique,-0.014514151490609554,0.014514151490609554,False
agg__despesas__acao__mean,-0.014489119029442488,-0.12459456784625038,numerica,agg__despesas__acao__mean,-0.014489119029442488,0.014489119029442488,False
agg__despesas__acao__min,-0.014305958775624895,-0.12313677616611816,numerica,agg__despesas__acao__min,-0.014305958775624895,0.014305958775624895,False
tfidf__proc__fundamentoLegal__22,0.014281065609045617,0.0029674332311597574,tfidf,proc__fundamentoLegal,0.014281065609045617,0.014281065609045617,False
tfidf__proc__fundamentoLegal__art 22,0.014281065609045617,0.0029674332311597574,tfidf,proc__fundamentoLegal,0.014281065609045617,0.014281065609045617,False
tfidf__proc__objeto__da,0.014276898115823009,0.014539695928655564,tfidf,proc__objeto,0.014276898115823009,0.014276898115823009,False
agg__despesas__acao__nunique,-0.013906876033160034,0.014663026846478779,numerica,agg__despesas__acao__nunique,-0.013906876033160034,0.013906876033160034,False
tfidf__item__participanteVencedor__ltda,0.013620915690460134,0.17044909973803238,tfidf,item__participanteVencedor,0.013620915690460134,0.013620915690460134,True
agg__despesas__count,-0.01356855526782764,0.08192616007468193,numerica,agg__despesas__count,-0.01356855526782764,0.01356855526782764,False
proc__tipoObjeto_Contratação de serviços,0.013074450486922573,0.03516957799632031,one_hot,proc__tipoObjeto,0.013074450486922573,0.013074450486922573,False
agg__contratos__count,0.012758471802214184,0.05256505005967735,numerica,agg__contratos__count,0.012758471802214184,0.012758471802214184,False
agg__empenhos__valor__min,0.01271722365767975,0.0634303504627165,numerica,agg__empenhos__valor__min,0.01271722365767975,0.01271722365767975,False
agg__participantes__itensProposta__situacao__nao_analisado__count__missing,-0.01263349570487053,-0.017157467098787377,missing_indicator,agg__participantes__itensProposta__situacao__nao_analisado__count,-0.01263349570487053,0.01263349570487053,False
tfidf__proc__fundamentoLegal__caput,0.012572272015239175,0.18940191757468977,tfidf,proc__fundamentoLegal,0.012572272015239175,0.012572272015239175,False
tfidf__item__participanteVencedor__fernandes,0.012565397871685835,-0.03765291442487013,tfidf,item__participanteVencedor,0.012565397871685835,0.012565397871685835,True
proc__emailContato_,0.012223115884746552,0.06485834741072155,one_hot,proc__emailContato,0.012223115884746552,0.012223115884746552,False
agg__participantes__itensProposta__situacao__nao_cotou__count,-0.011451458858459718,-0.08312625568114788,numerica,agg__participantes__itensProposta__situacao__nao_cotou__count,-0.011451458858459718,0.011451458858459718,False
tfidf__proc__fundamentoLegal__15 caput,0.011416561178376618,0.1875764680056639,tfidf,proc__fundamentoLegal,0.011416561178376618,0.011416561178376618,False
dias_criacao_ate_publicacao,0.011395914178023806,0.11228563049801753,numerica,dias_criacao_ate_publicacao,0.011395914178023806,0.011395914178023806,False
tfidf__item__participanteVencedor__smania,-0.011392591124281577,-0.13688174628692362,tfidf,item__participanteVencedor,-0.011392591124281577,0.011392591124281577,True
tfidf__item__participanteVencedor__smania ltda,-0.011392591124281577,-0.13688174628692362,tfidf,item__participanteVencedor,-0.011392591124281577,0.011392591124281577,True
tfidf__item__participanteVencedor__auto eletrica,-0.011392591124281577,-0.13688174628692362,tfidf,item__participanteVencedor,-0.011392591124281577,0.011392591124281577,True
tfidf__item__participanteVencedor__eletrica smania,-0.011392591124281577,-0.13688174628692362,tfidf,item__participanteVencedor,-0.011392591124281577,0.011392591124281577,True
agg__despesas__acao__sum,-0.011348355879471589,0.059423211962531614,numerica,agg__despesas__acao__sum,-0.011348355879471589,0.011348355879471589,False
tfidf__item__descricao__em,0.011347455765588599,0.10921238615965277,tfidf,item__descricao,0.011347455765588599,0.011347455765588599,False
agg__despesas__id__sum,-0.011229890356117522,-0.008742972307653826,numerica,agg__despesas__id__sum,-0.011229890356117522,0.011229890356117522,False
proc__formaContratacao_infrequent_sklearn,0.011175863807565144,0.020346720149547387,one_hot,proc__formaContratacao,0.011175863807565144,0.011175863807565144,False
tfidf__item__participanteVencedor__auto,-0.011146930799881374,-0.1269569656683406,tfidf,item__participanteVencedor,-0.011146930799881374,0.011146930799881374,True
tfidf__proc__objeto__na,0.011139184499849119,-0.16198444794183847,tfidf,proc__objeto,0.011139184499849119,0.011139184499849119,False
tfidf__proc__fundamentoLegal__art 15,0.01106147420495459,0.18279250158362825,tfidf,proc__fundamentoLegal,0.01106147420495459,0.01106147420495459,False
tfidf__proc__fundamentoLegal__15,0.01106147420495459,0.18279250158362825,tfidf,proc__fundamentoLegal,0.01106147420495459,0.01106147420495459,False
tfidf__item__participanteVencedor__de pecas,-0.011028573611038348,-0.10323321831524745,tfidf,item__participanteVencedor,-0.011028573611038348,0.011028573611038348,True
tfidf__item__participanteVencedor__ltda me,-0.010945294536509925,-0.09640393630465266,tfidf,item__participanteVencedor,-0.010945294536509925,0.010945294536509925,True
proc__inicioRecebimentoEnvelopes__dayofweek,0.010860649744454528,0.12277642878203833,numerica,proc__inicioRecebimentoEnvelopes__dayofweek,0.010860649744454528,0.010860649744454528,False
agg__despesas__fonteRecurso__nunique,-0.010495747684327586,0.0015711668750292296,numerica,agg__despesas__fonteRecurso__nunique,-0.010495747684327586,0.010495747684327586,False
tfidf__item__participanteVencedor__de construcao,-0.010465137165629407,-0.13456179177404634,tfidf,item__participanteVencedor,-0.010465137165629407,0.010465137165629407,True
tfidf__proc__fundamentoLegal__28,0.010462219098813058,0.16957254442958875,tfidf,proc__fundamentoLegal,0.010462219098813058,0.010462219098813058,False
tfidf__proc__fundamentoLegal__art 28,0.010462219098813058,0.16957254442958875,tfidf,proc__fundamentoLegal,0.010462219098813058,0.010462219098813058,False
agg__despesas__programa__sum,-0.010419771760339461,0.09127288803311599,numerica,agg__despesas__programa__sum,-0.010419771760339461,0.010419771760339461,False
tfidf__item__participanteVencedor__eletrica,-0.010388944543077872,-0.0730194080580215,tfidf,item__participanteVencedor,-0.010388944543077872,0.010388944543077872,True
agg__despesas__ano__sum,-0.010381666220839447,0.09209798538467902,numerica,agg__despesas__ano__sum,-0.010381666220839447,0.010381666220839447,False
agg__despesas__subfuncao__sum,-0.010186521175667521,0.09656808701286529,numerica,agg__despesas__subfuncao__sum,-0.010186521175667521,0.010186521175667521,False
tfidf__item__participanteVencedor__materiais de,-0.010145250236254308,-0.1336724181527399,tfidf,item__participanteVencedor,-0.010145250236254308,0.010145250236254308,True
tfidf__item__participanteVencedor__de,0.010122286333280413,0.06967795451350345,tfidf,item__participanteVencedor,0.010122286333280413,0.010122286333280413,True
agg__participantes__itensProposta__id__sum,-0.009861527527616442,0.05980680357904987,numerica,agg__participantes__itensProposta__id__sum,-0.009861527527616442,0.009861527527616442,False
proc__formaContratacao_Inexigibilidade de licitação,0.009816199159076347,0.0388215473586331,one_hot,proc__formaContratacao,0.009816199159076347,0.009816199159076347,False
proc__motivoAnulacao_infrequent_sklearn,0.009787633381775943,0.01621949847115633,one_hot,proc__motivoAnulacao,0.009787633381775943,0.009787633381775943,False
agg__participantes__itensProposta__situacao__inabilitado__count__missing,0.009741911107888902,-0.1705963918380125,missing_indicator,agg__participantes__itensProposta__situacao__inabilitado__count,0.009741911107888902,0.009741911107888902,False
tfidf__item__participanteVencedor__eireli me,-0.009688504081635902,-0.11206424683664788,tfidf,item__participanteVencedor,-0.009688504081635902,0.009688504081635902,True
agg__despesas__funcao__sum,-0.009475162283781074,0.09657022332644936,numerica,agg__despesas__funcao__sum,-0.009475162283781074,0.009475162283781074,False
tfidf__item__participanteVencedor__materiais,-0.009470433415312599,-0.07564738940517908,tfidf,item__participanteVencedor,-0.009470433415312599,0.009470433415312599,True
proc__modalidade_Convite,-0.00911327935786623,-0.01727221476255806,one_hot,proc__modalidade,-0.00911327935786623,0.00911327935786623,False
agg__participantes__itensProposta__quantidade__max,0.009073821269147641,0.13532739550722825,numerica,agg__participantes__itensProposta__quantidade__max,0.009073821269147641,0.009073821269147641,False
tfidf__proc__objeto__do municipio,-0.009043882572389854,-0.0661892610797399,tfidf,proc__objeto,-0.009043882572389854,0.009043882572389854,False
proc__meioDivulgacao_DIARIO_OFICIAL_UNIAO,0.008982374805688604,-0.011879851374274754,one_hot,proc__meioDivulgacao,0.008982374805688604,0.008982374805688604,False
tfidf__proc__fundamentoLegal__iii,-0.008972777358047175,-0.016129417616698703,tfidf,proc__fundamentoLegal,-0.008972777358047175,0.008972777358047175,False
tfidf__proc__fundamentoLegal__22 iii,-0.008972777358047175,-0.016129417616698703,tfidf,proc__fundamentoLegal,-0.008972777358047175,0.008972777358047175,False
tfidf__item__participanteVencedor__jose,-0.008916570289269368,-0.11192070790839675,tfidf,item__participanteVencedor,-0.008916570289269368,0.008916570289269368,True
tfidf__item__participanteVencedor__construcao ltda,-0.008799324376571327,-0.11078689498856659,tfidf,item__participanteVencedor,-0.008799324376571327,0.008799324376571327,True
proc__modalidade_Pregão eletrônico,0.008661346292858458,0.1981203367245706,one_hot,proc__modalidade,0.008661346292858458,0.008661346292858458,False
tfidf__item__participanteVencedor__cia,-0.00857850558662693,-0.04346236948320124,tfidf,item__participanteVencedor,-0.00857850558662693,0.00857850558662693,True
tfidf__item__participanteVencedor__comercio,-0.008406968915208606,0.019453171256980206,tfidf,item__participanteVencedor,-0.008406968915208606,0.008406968915208606,True
tfidf__item__participanteVencedor__cia ltda,-0.00839520098004886,-0.04294597959644464,tfidf,item__participanteVencedor,-0.00839520098004886,0.00839520098004886,True
tfidf__proc__objeto__municipal,-0.008303873644111757,0.08551531710475672,tfidf,proc__objeto,-0.008303873644111757,0.008303873644111757,False
agg__despesas__numeroElemento__nunique,-0.008176189741887874,0.02221227998955467,numerica,agg__despesas__numeroElemento__nunique,-0.008176189741887874,0.008176189741887874,False
"proc__tipoObjeto_aquisição de Bens para Compra, inclusive por Encom",0.007929139638728063,0.10867970649286651,one_hot,proc__tipoObjeto,0.007929139638728063,0.007929139638728063,False
tfidf__item__participanteVencedor__comercio de,-0.007852868594413682,0.027558632533937043,tfidf,item__participanteVencedor,-0.007852868594413682,0.007852868594413682,True
proc__meioDivulgacao_DIARIO_OFICIAL_ESTADO,0.007839879450541492,-0.009897504198492547,one_hot,proc__meioDivulgacao,0.007839879450541492,0.007839879450541492,False
tfidf__item__participanteVencedor__pecas automotivas,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__luca pecas,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__luca,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__automotivas,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__de luca,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__automotivas ltda,-0.007735541202834681,0.02482547720034839,tfidf,item__participanteVencedor,-0.007735541202834681,0.007735541202834681,True
tfidf__item__participanteVencedor__servicos,0.007550403145068945,-0.0487084083719696,tfidf,item__participanteVencedor,0.007550403145068945,0.007550403145068945,True
agg__participantes__itensProposta__situacao__cancelado__count__missing,0.007532567151880693,-0.11373622023525425,missing_indicator,agg__participantes__itensProposta__situacao__cancelado__count,0.007532567151880693,0.007532567151880693,False
proc__formaContratacao_Licitação,0.007515103250252788,0.19719259252122026,one_hot,proc__formaContratacao,0.007515103250252788,0.007515103250252788,False
tfidf__item__participanteVencedor__marcos fernandes,-0.0074661914837491974,-0.04622136375535743,tfidf,item__participanteVencedor,-0.0074661914837491974,0.0074661914837491974,True
tfidf__item__participanteVencedor__fernandes materiais,-0.0074661914837491974,-0.04622136375535743,tfidf,item__participanteVencedor,-0.0074661914837491974,0.0074661914837491974,True
proc__formaJulgamento_MENOR PRECO POR ITEM,-0.007453449000646258,0.23909763921065294,one_hot,proc__formaJulgamento,-0.007453449000646258,0.007453449000646258,False
proc__terminoRecebimentoEnvelopes__dayofweek,0.007402287250453765,0.12006246619819004,numerica,proc__terminoRecebimentoEnvelopes__dayofweek,0.007402287250453765,0.007402287250453765,False
tfidf__item__participanteVencedor__marcos,-0.007370082779824706,-0.045526027575289195,tfidf,item__participanteVencedor,-0.007370082779824706,0.007370082779824706,True
proc__motivoRevogacao_Razões de Interesse Público,0.007355927507542874,-0.02086408533054438,one_hot,proc__motivoRevogacao,0.007355927507542874,0.007355927507542874,False
tfidf__item__participanteVencedor__com de,-0.007307048236655592,-0.05523448416704501,tfidf,item__participanteVencedor,-0.007307048236655592,0.007307048236655592,True
proc__formaContratacao_Convite,-0.007282808863832296,-0.025407845311686276,one_hot,proc__formaContratacao,-0.007282808863832296,0.007282808863832296,False
tfidf__item__participanteVencedor__com,-0.0072331137494206785,-0.046326616985340276,tfidf,item__participanteVencedor,-0.0072331137494206785,0.0072331137494206785,True
proc__formaJulgamento_MAIOR DESCONTO SOBRE TABELA/LOTE,0.007091904402871054,0.02406210821603958,one_hot,proc__formaJulgamento,0.007091904402871054,0.007091904402871054,False
proc__dataAberturaEnvelopes__dayofweek,0.007075701005678501,0.11456691169702267,numerica,proc__dataAberturaEnvelopes__dayofweek,0.007075701005678501,0.007075701005678501,False
proc__dataJulgamento__dayofweek,0.00699833151961749,0.11351653719848856,numerica,proc__dataJulgamento__dayofweek,0.00699833151961749,0.00699833151961749,False
proc__enderecoCertame_Rua Domênico Sônego,-0.006942419173979512,-0.030326015452596538,one_hot,proc__enderecoCertame,-0.006942419173979512,0.006942419173979512,False
proc__enderecoEntrega_Rua Domênico Sônego,-0.006942419173979512,-0.030326015452596538,one_hot,proc__enderecoEntrega,-0.006942419173979512,0.006942419173979512,False
agg__itensVencedores__quantidade__max,0.006918036461741753,0.18326420319649758,numerica,agg__itensVencedores__quantidade__max,0.006918036461741753,0.006918036461741753,True
tfidf__item__descricao__para,0.00686830593925376,0.07552986502298399,tfidf,item__descricao,0.00686830593925376,0.00686830593925376,False
agg__despesas__ano__max,0.0068584918359789636,0.2036339562910081,numerica,agg__despesas__ano__max,0.0068584918359789636,0.0068584918359789636,False
proc__formaJulgamento_MAIOR VALOR DA OUTORGA,0.006716107066638601,0.039429151913195785,one_hot,proc__formaJulgamento,0.006716107066638601,0.006716107066638601,False
proc__formaJulgamento_CREDENCIAMENTO QTDADE RATEADA,0.006693749401485163,0.08393091516283496,one_hot,proc__formaJulgamento,0.006693749401485163,0.006693749401485163,False
proc__motivoRevogacao_infrequent_sklearn,0.006645722665589902,0.011348317266580425,one_hot,proc__motivoRevogacao,0.006645722665589902,0.006645722665589902,False
proc__formaJulgamento_MAIOR VALOR,0.006599570033504316,0.03623860318972633,one_hot,proc__formaJulgamento,0.006599570033504316,0.006599570033504316,False
proc__tipoObjeto_Compras,0.006512489771938852,0.06829601439424668,one_hot,proc__tipoObjeto,0.006512489771938852,0.006512489771938852,False
agg__despesas__programa__mean,0.006485367664218794,-0.02981716345934627,numerica,agg__despesas__programa__mean,0.006485367664218794,0.006485367664218794,False
proc__situacao_REVOGADO,0.006458757311665687,-0.014686773083360607,one_hot,proc__situacao,0.006458757311665687,0.006458757311665687,False
proc__situacao_infrequent_sklearn,0.006421942617048117,0.012134157260894599,one_hot,proc__situacao,0.006421942617048117,0.006421942617048117,False
agg__despesas__subfuncao__max,-0.006417080350620336,-0.04344101950783299,numerica,agg__despesas__subfuncao__max,-0.006417080350620336,0.006417080350620336,False
proc__dataRevogacao___missing__,-0.006334642023695904,0.014312973818104965,one_hot,proc__dataRevogacao,-0.006334642023695904,0.006334642023695904,False
agg__itensVencedores__codigo__sum,-0.006157417703877451,0.09402778450600505,numerica,agg__itensVencedores__codigo__sum,-0.006157417703877451,0.006157417703877451,True
tfidf__item__participanteVencedor__eireli,-0.006147793335991844,-0.02865436979508266,tfidf,item__participanteVencedor,-0.006147793335991844,0.006147793335991844,True
tfidf__proc__objeto__por,-0.006104013750846592,-0.03589610216948398,tfidf,proc__objeto,-0.006104013750846592,0.006104013750846592,False
proc__formaContratacao_Outras Modalidades,0.006071958344825823,0.0528894797659355,one_hot,proc__formaContratacao,0.006071958344825823,0.006071958344825823,False
